iphi,phi min,phi max,ieta,eta min,eta max
200,4.810564,4.835107,52,0.099833,0.123759
200,4.810564,4.835107,53,0.123759,0.147685
201,4.835107,4.859651,50,0.051375,0.075416
201,4.835107,4.859651,51,0.075416,0.099457
200,4.810564,4.835107,50,0.051375,0.075416
200,4.810564,4.835107,51,0.075416,0.099457
201,4.835107,4.859651,48,0.002796,0.026897
201,4.835107,4.859651,49,0.026897,0.050998
200,4.810564,4.835107,48,0.002796,0.026897
200,4.810564,4.835107,49,0.026897,0.050998
207,4.982369,5.006913,62,0.350283,0.374812
207,4.982369,5.006913,63,0.374812,0.399340
206,4.957826,4.982369,62,0.350283,0.374812
206,4.957826,4.982369,63,0.374812,0.399340
207,4.982369,5.006913,60,0.300437,0.325188
207,4.982369,5.006913,61,0.325188,0.349939
206,4.957826,4.982369,60,0.300437,0.325188
206,4.957826,4.982369,61,0.325188,0.349939
207,4.982369,5.006913,58,0.250129,0.275110
207,4.982369,5.006913,59,0.275110,0.300091
206,4.957826,4.982369,58,0.250129,0.275110
206,4.957826,4.982369,59,0.275110,0.300091
207,4.982369,5.006913,56,0.199342,0.224561
207,4.982369,5.006913,57,0.224561,0.249781
206,4.957826,4.982369,56,0.199342,0.224561
206,4.957826,4.982369,57,0.224561,0.249781
205,4.933282,4.957826,62,0.350283,0.374812
205,4.933282,4.957826,63,0.374812,0.399340
204,4.908739,4.933282,62,0.350283,0.374812
204,4.908739,4.933282,63,0.374812,0.399340
205,4.933282,4.957826,60,0.300437,0.325188
205,4.933282,4.957826,61,0.325188,0.349939
204,4.908739,4.933282,60,0.300437,0.325188
204,4.908739,4.933282,61,0.325188,0.349939
205,4.933282,4.957826,58,0.250129,0.275110
205,4.933282,4.957826,59,0.275110,0.300091
204,4.908739,4.933282,58,0.250129,0.275110
204,4.908739,4.933282,59,0.275110,0.300091
205,4.933282,4.957826,56,0.199342,0.224561
205,4.933282,4.957826,57,0.224561,0.249781
204,4.908739,4.933282,56,0.199342,0.224561
204,4.908739,4.933282,57,0.224561,0.249781
203,4.884195,4.908739,62,0.350283,0.374812
203,4.884195,4.908739,63,0.374812,0.399340
202,4.859651,4.884195,62,0.350283,0.374812
202,4.859651,4.884195,63,0.374812,0.399340
203,4.884195,4.908739,60,0.300437,0.325188
203,4.884195,4.908739,61,0.325188,0.349939
202,4.859651,4.884195,60,0.300437,0.325188
202,4.859651,4.884195,61,0.325188,0.349939
203,4.884195,4.908739,58,0.250129,0.275110
203,4.884195,4.908739,59,0.275110,0.300091
202,4.859651,4.884195,58,0.250129,0.275110
202,4.859651,4.884195,59,0.275110,0.300091
203,4.884195,4.908739,56,0.199342,0.224561
203,4.884195,4.908739,57,0.224561,0.249781
202,4.859651,4.884195,56,0.199342,0.224561
202,4.859651,4.884195,57,0.224561,0.249781
201,4.835107,4.859651,62,0.350283,0.374812
201,4.835107,4.859651,63,0.374812,0.399340
200,4.810564,4.835107,62,0.350283,0.374812
200,4.810564,4.835107,63,0.374812,0.399340
201,4.835107,4.859651,60,0.300437,0.325188
201,4.835107,4.859651,61,0.325188,0.349939
200,4.810564,4.835107,60,0.300437,0.325188
200,4.810564,4.835107,61,0.325188,0.349939
201,4.835107,4.859651,58,0.250129,0.275110
201,4.835107,4.859651,59,0.275110,0.300091
200,4.810564,4.835107,58,0.250129,0.275110
200,4.810564,4.835107,59,0.275110,0.300091
201,4.835107,4.859651,56,0.199342,0.224561
201,4.835107,4.859651,57,0.224561,0.249781
200,4.810564,4.835107,56,0.199342,0.224561
200,4.810564,4.835107,57,0.224561,0.249781
207,4.982369,5.006913,70,0.545310,0.569000
207,4.982369,5.006913,71,0.569000,0.592690
206,4.957826,4.982369,70,0.545310,0.569000
206,4.957826,4.982369,71,0.569000,0.592690
207,4.982369,5.006913,68,0.497186,0.521080
207,4.982369,5.006913,69,0.521080,0.544974
206,4.957826,4.982369,68,0.497186,0.521080
206,4.957826,4.982369,69,0.521080,0.544974
207,4.982369,5.006913,66,0.448646,0.472747
207,4.982369,5.006913,67,0.472747,0.496848
206,4.957826,4.982369,66,0.448646,0.472747
206,4.957826,4.982369,67,0.472747,0.496848
207,4.982369,5.006913,64,0.399682,0.423994
207,4.982369,5.006913,65,0.423994,0.448306
206,4.957826,4.982369,64,0.399682,0.423994
206,4.957826,4.982369,65,0.423994,0.448306
205,4.933282,4.957826,70,0.545310,0.569000
205,4.933282,4.957826,71,0.569000,0.592690
204,4.908739,4.933282,70,0.545310,0.569000
204,4.908739,4.933282,71,0.569000,0.592690
205,4.933282,4.957826,68,0.497186,0.521080
205,4.933282,4.957826,69,0.521080,0.544974
204,4.908739,4.933282,68,0.497186,0.521080
204,4.908739,4.933282,69,0.521080,0.544974
205,4.933282,4.957826,66,0.448646,0.472747
205,4.933282,4.957826,67,0.472747,0.496848
204,4.908739,4.933282,66,0.448646,0.472747
204,4.908739,4.933282,67,0.472747,0.496848
205,4.933282,4.957826,64,0.399682,0.423994
205,4.933282,4.957826,65,0.423994,0.448306
204,4.908739,4.933282,64,0.399682,0.423994
204,4.908739,4.933282,65,0.423994,0.448306
203,4.884195,4.908739,70,0.545310,0.569000
203,4.884195,4.908739,71,0.569000,0.592690
202,4.859651,4.884195,70,0.545310,0.569000
202,4.859651,4.884195,71,0.569000,0.592690
203,4.884195,4.908739,68,0.497186,0.521080
203,4.884195,4.908739,69,0.521080,0.544974
202,4.859651,4.884195,68,0.497186,0.521080
202,4.859651,4.884195,69,0.521080,0.544974
203,4.884195,4.908739,66,0.448646,0.472747
203,4.884195,4.908739,67,0.472747,0.496848
202,4.859651,4.884195,66,0.448646,0.472747
202,4.859651,4.884195,67,0.472747,0.496848
203,4.884195,4.908739,64,0.399682,0.423994
203,4.884195,4.908739,65,0.423994,0.448306
202,4.859651,4.884195,64,0.399682,0.423994
202,4.859651,4.884195,65,0.423994,0.448306
201,4.835107,4.859651,70,0.545310,0.569000
201,4.835107,4.859651,71,0.569000,0.592690
200,4.810564,4.835107,70,0.545310,0.569000
200,4.810564,4.835107,71,0.569000,0.592690
201,4.835107,4.859651,68,0.497186,0.521080
201,4.835107,4.859651,69,0.521080,0.544974
200,4.810564,4.835107,68,0.497186,0.521080
200,4.810564,4.835107,69,0.521080,0.544974
201,4.835107,4.859651,66,0.448646,0.472747
201,4.835107,4.859651,67,0.472747,0.496848
200,4.810564,4.835107,66,0.448646,0.472747
200,4.810564,4.835107,67,0.472747,0.496848
201,4.835107,4.859651,64,0.399682,0.423994
201,4.835107,4.859651,65,0.423994,0.448306
200,4.810564,4.835107,64,0.399682,0.423994
200,4.810564,4.835107,65,0.423994,0.448306
207,4.982369,5.006913,78,0.733744,0.756634
207,4.982369,5.006913,79,0.756634,0.779524
206,4.957826,4.982369,78,0.733744,0.756634
206,4.957826,4.982369,79,0.756634,0.779524
207,4.982369,5.006913,76,0.687239,0.710327
207,4.982369,5.006913,77,0.710327,0.733416
206,4.957826,4.982369,76,0.687239,0.710327
206,4.957826,4.982369,77,0.710327,0.733416
207,4.982369,5.006913,74,0.640332,0.663620
207,4.982369,5.006913,75,0.663620,0.686909
206,4.957826,4.982369,74,0.640332,0.663620
206,4.957826,4.982369,75,0.663620,0.686909
207,4.982369,5.006913,72,0.593024,0.616512
207,4.982369,5.006913,73,0.616512,0.640000
206,4.957826,4.982369,72,0.593024,0.616512
206,4.957826,4.982369,73,0.616512,0.640000
205,4.933282,4.957826,78,0.733744,0.756634
205,4.933282,4.957826,79,0.756634,0.779524
204,4.908739,4.933282,78,0.733744,0.756634
204,4.908739,4.933282,79,0.756634,0.779524
205,4.933282,4.957826,76,0.687239,0.710327
205,4.933282,4.957826,77,0.710327,0.733416
204,4.908739,4.933282,76,0.687239,0.710327
204,4.908739,4.933282,77,0.710327,0.733416
205,4.933282,4.957826,74,0.640332,0.663620
205,4.933282,4.957826,75,0.663620,0.686909
204,4.908739,4.933282,74,0.640332,0.663620
204,4.908739,4.933282,75,0.663620,0.686909
205,4.933282,4.957826,72,0.593024,0.616512
205,4.933282,4.957826,73,0.616512,0.640000
204,4.908739,4.933282,72,0.593024,0.616512
204,4.908739,4.933282,73,0.616512,0.640000
203,4.884195,4.908739,78,0.733744,0.756634
203,4.884195,4.908739,79,0.756634,0.779524
202,4.859651,4.884195,78,0.733744,0.756634
202,4.859651,4.884195,79,0.756634,0.779524
203,4.884195,4.908739,76,0.687239,0.710327
203,4.884195,4.908739,77,0.710327,0.733416
202,4.859651,4.884195,76,0.687239,0.710327
202,4.859651,4.884195,77,0.710327,0.733416
203,4.884195,4.908739,74,0.640332,0.663620
203,4.884195,4.908739,75,0.663620,0.686909
202,4.859651,4.884195,74,0.640332,0.663620
202,4.859651,4.884195,75,0.663620,0.686909
203,4.884195,4.908739,72,0.593024,0.616512
203,4.884195,4.908739,73,0.616512,0.640000
202,4.859651,4.884195,72,0.593024,0.616512
202,4.859651,4.884195,73,0.616512,0.640000
201,4.835107,4.859651,78,0.733744,0.756634
201,4.835107,4.859651,79,0.756634,0.779524
200,4.810564,4.835107,78,0.733744,0.756634
200,4.810564,4.835107,79,0.756634,0.779524
201,4.835107,4.859651,76,0.687239,0.710327
201,4.835107,4.859651,77,0.710327,0.733416
200,4.810564,4.835107,76,0.687239,0.710327
200,4.810564,4.835107,77,0.710327,0.733416
201,4.835107,4.859651,74,0.640332,0.663620
201,4.835107,4.859651,75,0.663620,0.686909
200,4.810564,4.835107,74,0.640332,0.663620
200,4.810564,4.835107,75,0.663620,0.686909
201,4.835107,4.859651,72,0.593024,0.616512
201,4.835107,4.859651,73,0.616512,0.640000
200,4.810564,4.835107,72,0.593024,0.616512
200,4.810564,4.835107,73,0.616512,0.640000
207,4.982369,5.006913,86,0.915759,0.937848
207,4.982369,5.006913,87,0.937848,0.959937
206,4.957826,4.982369,86,0.915759,0.937848
206,4.957826,4.982369,87,0.937848,0.959937
207,4.982369,5.006913,84,0.870859,0.893150
207,4.982369,5.006913,85,0.893150,0.915440
206,4.957826,4.982369,84,0.870859,0.893150
206,4.957826,4.982369,85,0.893150,0.915440
207,4.982369,5.006913,82,0.825555,0.848046
207,4.982369,5.006913,83,0.848046,0.870537
206,4.957826,4.982369,82,0.825555,0.848046
206,4.957826,4.982369,83,0.848046,0.870537
207,4.982369,5.006913,80,0.779850,0.802541
207,4.982369,5.006913,81,0.802541,0.825231
206,4.957826,4.982369,80,0.779850,0.802541
206,4.957826,4.982369,81,0.802541,0.825231
205,4.933282,4.957826,86,0.915759,0.937848
205,4.933282,4.957826,87,0.937848,0.959937
204,4.908739,4.933282,86,0.915759,0.937848
204,4.908739,4.933282,87,0.937848,0.959937
205,4.933282,4.957826,84,0.870859,0.893150
205,4.933282,4.957826,85,0.893150,0.915440
204,4.908739,4.933282,84,0.870859,0.893150
204,4.908739,4.933282,85,0.893150,0.915440
205,4.933282,4.957826,82,0.825555,0.848046
205,4.933282,4.957826,83,0.848046,0.870537
204,4.908739,4.933282,82,0.825555,0.848046
204,4.908739,4.933282,83,0.848046,0.870537
205,4.933282,4.957826,80,0.779850,0.802541
205,4.933282,4.957826,81,0.802541,0.825231
204,4.908739,4.933282,80,0.779850,0.802541
204,4.908739,4.933282,81,0.802541,0.825231
203,4.884195,4.908739,86,0.915759,0.937848
203,4.884195,4.908739,87,0.937848,0.959937
202,4.859651,4.884195,86,0.915759,0.937848
202,4.859651,4.884195,87,0.937848,0.959937
203,4.884195,4.908739,84,0.870859,0.893150
203,4.884195,4.908739,85,0.893150,0.915440
202,4.859651,4.884195,84,0.870859,0.893150
202,4.859651,4.884195,85,0.893150,0.915440
203,4.884195,4.908739,82,0.825555,0.848046
203,4.884195,4.908739,83,0.848046,0.870537
202,4.859651,4.884195,82,0.825555,0.848046
202,4.859651,4.884195,83,0.848046,0.870537
203,4.884195,4.908739,80,0.779850,0.802541
203,4.884195,4.908739,81,0.802541,0.825231
202,4.859651,4.884195,80,0.779850,0.802541
202,4.859651,4.884195,81,0.802541,0.825231
201,4.835107,4.859651,86,0.915759,0.937848
201,4.835107,4.859651,87,0.937848,0.959937
200,4.810564,4.835107,86,0.915759,0.937848
200,4.810564,4.835107,87,0.937848,0.959937
201,4.835107,4.859651,84,0.870859,0.893150
201,4.835107,4.859651,85,0.893150,0.915440
200,4.810564,4.835107,84,0.870859,0.893150
200,4.810564,4.835107,85,0.893150,0.915440
201,4.835107,4.859651,82,0.825555,0.848046
201,4.835107,4.859651,83,0.848046,0.870537
200,4.810564,4.835107,82,0.825555,0.848046
200,4.810564,4.835107,83,0.848046,0.870537
201,4.835107,4.859651,80,0.779850,0.802541
201,4.835107,4.859651,81,0.802541,0.825231
200,4.810564,4.835107,80,0.779850,0.802541
200,4.810564,4.835107,81,0.802541,0.825231
207,4.982369,5.006913,94,1.091275,1.112542
207,4.982369,5.006913,95,1.112542,1.133810
206,4.957826,4.982369,94,1.091275,1.112542
206,4.957826,4.982369,95,1.112542,1.133810
207,4.982369,5.006913,92,1.048015,1.069490
207,4.982369,5.006913,93,1.069490,1.090965
206,4.957826,4.982369,92,1.048015,1.069490
206,4.957826,4.982369,93,1.069490,1.090965
207,4.982369,5.006913,90,1.004340,1.026021
207,4.982369,5.006913,91,1.026021,1.047703
206,4.957826,4.982369,90,1.004340,1.026021
206,4.957826,4.982369,91,1.026021,1.047703
207,4.982369,5.006913,88,0.960254,0.982140
207,4.982369,5.006913,89,0.982140,1.004026
206,4.957826,4.982369,88,0.960254,0.982140
206,4.957826,4.982369,89,0.982140,1.004026
205,4.933282,4.957826,94,1.091275,1.112542
205,4.933282,4.957826,95,1.112542,1.133810
204,4.908739,4.933282,94,1.091275,1.112542
204,4.908739,4.933282,95,1.112542,1.133810
205,4.933282,4.957826,92,1.048015,1.069490
205,4.933282,4.957826,93,1.069490,1.090965
204,4.908739,4.933282,92,1.048015,1.069490
204,4.908739,4.933282,93,1.069490,1.090965
205,4.933282,4.957826,90,1.004340,1.026021
205,4.933282,4.957826,91,1.026021,1.047703
204,4.908739,4.933282,90,1.004340,1.026021
204,4.908739,4.933282,91,1.026021,1.047703
205,4.933282,4.957826,88,0.960254,0.982140
205,4.933282,4.957826,89,0.982140,1.004026
204,4.908739,4.933282,88,0.960254,0.982140
204,4.908739,4.933282,89,0.982140,1.004026
203,4.884195,4.908739,94,1.091275,1.112542
203,4.884195,4.908739,95,1.112542,1.133810
202,4.859651,4.884195,94,1.091275,1.112542
202,4.859651,4.884195,95,1.112542,1.133810
203,4.884195,4.908739,92,1.048015,1.069490
203,4.884195,4.908739,93,1.069490,1.090965
202,4.859651,4.884195,92,1.048015,1.069490
202,4.859651,4.884195,93,1.069490,1.090965
203,4.884195,4.908739,90,1.004340,1.026021
203,4.884195,4.908739,91,1.026021,1.047703
202,4.859651,4.884195,90,1.004340,1.026021
202,4.859651,4.884195,91,1.026021,1.047703
203,4.884195,4.908739,88,0.960254,0.982140
203,4.884195,4.908739,89,0.982140,1.004026
202,4.859651,4.884195,88,0.960254,0.982140
202,4.859651,4.884195,89,0.982140,1.004026
201,4.835107,4.859651,94,1.091275,1.112542
201,4.835107,4.859651,95,1.112542,1.133810
200,4.810564,4.835107,94,1.091275,1.112542
200,4.810564,4.835107,95,1.112542,1.133810
201,4.835107,4.859651,92,1.048015,1.069490
201,4.835107,4.859651,93,1.069490,1.090965
200,4.810564,4.835107,92,1.048015,1.069490
200,4.810564,4.835107,93,1.069490,1.090965
201,4.835107,4.859651,90,1.004340,1.026021
201,4.835107,4.859651,91,1.026021,1.047703
200,4.810564,4.835107,90,1.004340,1.026021
200,4.810564,4.835107,91,1.026021,1.047703
201,4.835107,4.859651,88,0.960254,0.982140
201,4.835107,4.859651,89,0.982140,1.004026
200,4.810564,4.835107,88,0.960254,0.982140
200,4.810564,4.835107,89,0.982140,1.004026
208,5.006913,5.031457,41,-0.173523,-0.148054
208,5.006913,5.031457,40,-0.198991,-0.173523
209,5.031457,5.056001,41,-0.173523,-0.148054
209,5.031457,5.056001,40,-0.198991,-0.173523
208,5.006913,5.031457,43,-0.123759,-0.099833
208,5.006913,5.031457,42,-0.147685,-0.123759
209,5.031457,5.056001,43,-0.123759,-0.099833
209,5.031457,5.056001,42,-0.147685,-0.123759
208,5.006913,5.031457,45,-0.075416,-0.051375
208,5.006913,5.031457,44,-0.099457,-0.075416
209,5.031457,5.056001,45,-0.075416,-0.051375
209,5.031457,5.056001,44,-0.099457,-0.075416
208,5.006913,5.031457,47,-0.026897,-0.002796
208,5.006913,5.031457,46,-0.050998,-0.026897
209,5.031457,5.056001,47,-0.026897,-0.002796
209,5.031457,5.056001,46,-0.050998,-0.026897
210,5.056001,5.080544,41,-0.173523,-0.148054
210,5.056001,5.080544,40,-0.198991,-0.173523
211,5.080544,5.105088,41,-0.173523,-0.148054
211,5.080544,5.105088,40,-0.198991,-0.173523
210,5.056001,5.080544,43,-0.123759,-0.099833
210,5.056001,5.080544,42,-0.147685,-0.123759
211,5.080544,5.105088,43,-0.123759,-0.099833
211,5.080544,5.105088,42,-0.147685,-0.123759
210,5.056001,5.080544,45,-0.075416,-0.051375
210,5.056001,5.080544,44,-0.099457,-0.075416
211,5.080544,5.105088,45,-0.075416,-0.051375
211,5.080544,5.105088,44,-0.099457,-0.075416
210,5.056001,5.080544,47,-0.026897,-0.002796
210,5.056001,5.080544,46,-0.050998,-0.026897
211,5.080544,5.105088,47,-0.026897,-0.002796
211,5.080544,5.105088,46,-0.050998,-0.026897
212,5.105088,5.129632,41,-0.173523,-0.148054
212,5.105088,5.129632,40,-0.198991,-0.173523
213,5.129632,5.154175,41,-0.173523,-0.148054
213,5.129632,5.154175,40,-0.198991,-0.173523
212,5.105088,5.129632,43,-0.123759,-0.099833
212,5.105088,5.129632,42,-0.147685,-0.123759
213,5.129632,5.154175,43,-0.123759,-0.099833
213,5.129632,5.154175,42,-0.147685,-0.123759
212,5.105088,5.129632,45,-0.075416,-0.051375
212,5.105088,5.129632,44,-0.099457,-0.075416
213,5.129632,5.154175,45,-0.075416,-0.051375
213,5.129632,5.154175,44,-0.099457,-0.075416
212,5.105088,5.129632,47,-0.026897,-0.002796
212,5.105088,5.129632,46,-0.050998,-0.026897
213,5.129632,5.154175,47,-0.026897,-0.002796
213,5.129632,5.154175,46,-0.050998,-0.026897
214,5.154175,5.178719,41,-0.173523,-0.148054
214,5.154175,5.178719,40,-0.198991,-0.173523
215,5.178719,5.203263,41,-0.173523,-0.148054
215,5.178719,5.203263,40,-0.198991,-0.173523
214,5.154175,5.178719,43,-0.123759,-0.099833
214,5.154175,5.178719,42,-0.147685,-0.123759
215,5.178719,5.203263,43,-0.123759,-0.099833
215,5.178719,5.203263,42,-0.147685,-0.123759
214,5.154175,5.178719,45,-0.075416,-0.051375
214,5.154175,5.178719,44,-0.099457,-0.075416
215,5.178719,5.203263,45,-0.075416,-0.051375
215,5.178719,5.203263,44,-0.099457,-0.075416
214,5.154175,5.178719,47,-0.026897,-0.002796
214,5.154175,5.178719,46,-0.050998,-0.026897
215,5.178719,5.203263,47,-0.026897,-0.002796
215,5.178719,5.203263,46,-0.050998,-0.026897
208,5.006913,5.031457,33,-0.374812,-0.350283
208,5.006913,5.031457,32,-0.399340,-0.374812
209,5.031457,5.056001,33,-0.374812,-0.350283
209,5.031457,5.056001,32,-0.399340,-0.374812
208,5.006913,5.031457,35,-0.325188,-0.300437
208,5.006913,5.031457,34,-0.349939,-0.325188
209,5.031457,5.056001,35,-0.325188,-0.300437
209,5.031457,5.056001,34,-0.349939,-0.325188
208,5.006913,5.031457,37,-0.275110,-0.250129
208,5.006913,5.031457,36,-0.300091,-0.275110
209,5.031457,5.056001,37,-0.275110,-0.250129
209,5.031457,5.056001,36,-0.300091,-0.275110
208,5.006913,5.031457,39,-0.224561,-0.199342
208,5.006913,5.031457,38,-0.249781,-0.224561
209,5.031457,5.056001,39,-0.224561,-0.199342
209,5.031457,5.056001,38,-0.249781,-0.224561
210,5.056001,5.080544,33,-0.374812,-0.350283
210,5.056001,5.080544,32,-0.399340,-0.374812
211,5.080544,5.105088,33,-0.374812,-0.350283
211,5.080544,5.105088,32,-0.399340,-0.374812
210,5.056001,5.080544,35,-0.325188,-0.300437
210,5.056001,5.080544,34,-0.349939,-0.325188
211,5.080544,5.105088,35,-0.325188,-0.300437
211,5.080544,5.105088,34,-0.349939,-0.325188
210,5.056001,5.080544,37,-0.275110,-0.250129
210,5.056001,5.080544,36,-0.300091,-0.275110
211,5.080544,5.105088,37,-0.275110,-0.250129
211,5.080544,5.105088,36,-0.300091,-0.275110
210,5.056001,5.080544,39,-0.224561,-0.199342
210,5.056001,5.080544,38,-0.249781,-0.224561
211,5.080544,5.105088,39,-0.224561,-0.199342
211,5.080544,5.105088,38,-0.249781,-0.224561
212,5.105088,5.129632,33,-0.374812,-0.350283
212,5.105088,5.129632,32,-0.399340,-0.374812
213,5.129632,5.154175,33,-0.374812,-0.350283
213,5.129632,5.154175,32,-0.399340,-0.374812
212,5.105088,5.129632,35,-0.325188,-0.300437
212,5.105088,5.129632,34,-0.349939,-0.325188
213,5.129632,5.154175,35,-0.325188,-0.300437
213,5.129632,5.154175,34,-0.349939,-0.325188
212,5.105088,5.129632,37,-0.275110,-0.250129
212,5.105088,5.129632,36,-0.300091,-0.275110
213,5.129632,5.154175,37,-0.275110,-0.250129
213,5.129632,5.154175,36,-0.300091,-0.275110
212,5.105088,5.129632,39,-0.224561,-0.199342
212,5.105088,5.129632,38,-0.249781,-0.224561
213,5.129632,5.154175,39,-0.224561,-0.199342
213,5.129632,5.154175,38,-0.249781,-0.224561
214,5.154175,5.178719,33,-0.374812,-0.350283
214,5.154175,5.178719,32,-0.399340,-0.374812
215,5.178719,5.203263,33,-0.374812,-0.350283
215,5.178719,5.203263,32,-0.399340,-0.374812
214,5.154175,5.178719,35,-0.325188,-0.300437
214,5.154175,5.178719,34,-0.349939,-0.325188
215,5.178719,5.203263,35,-0.325188,-0.300437
215,5.178719,5.203263,34,-0.349939,-0.325188
214,5.154175,5.178719,37,-0.275110,-0.250129
214,5.154175,5.178719,36,-0.300091,-0.275110
215,5.178719,5.203263,37,-0.275110,-0.250129
215,5.178719,5.203263,36,-0.300091,-0.275110
214,5.154175,5.178719,39,-0.224561,-0.199342
214,5.154175,5.178719,38,-0.249781,-0.224561
215,5.178719,5.203263,39,-0.224561,-0.199342
215,5.178719,5.203263,38,-0.249781,-0.224561
208,5.006913,5.031457,25,-0.569000,-0.545310
208,5.006913,5.031457,24,-0.592690,-0.569000
209,5.031457,5.056001,25,-0.569000,-0.545310
209,5.031457,5.056001,24,-0.592690,-0.569000
208,5.006913,5.031457,27,-0.521080,-0.497186
208,5.006913,5.031457,26,-0.544974,-0.521080
209,5.031457,5.056001,27,-0.521080,-0.497186
209,5.031457,5.056001,26,-0.544974,-0.521080
208,5.006913,5.031457,29,-0.472747,-0.448646
208,5.006913,5.031457,28,-0.496848,-0.472747
209,5.031457,5.056001,29,-0.472747,-0.448646
209,5.031457,5.056001,28,-0.496848,-0.472747
208,5.006913,5.031457,31,-0.423994,-0.399682
208,5.006913,5.031457,30,-0.448306,-0.423994
209,5.031457,5.056001,31,-0.423994,-0.399682
209,5.031457,5.056001,30,-0.448306,-0.423994
